product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
City Sweat Jogger Tall *Online Only,PROD7390343_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Seasonal, Back To Work, City Sweat Collection, Cyber Monday, mss, Men's Pants, Men's Joggers, Men's Back To School, Men's Collections, flacko, Root Lululemon, Men's Loungewear, Mens, Valentines Day, Men's Online Exclusives","on-sale, edits, back-to-work, city-sweat-collection, cyber-monday, mss, mens-pants, mens-joggers, back-to-school-men, men-collections, flacko, root-0, men-collection-loungewear, men, valentines-day, men-collections-online-exclusives",UPV0984098,City Sweat Jogger Tall *Online Only,True,inStock,400.0,BLACK,Color-Black,M
Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,PROD9750541_LULU,SAR,SAR 380.00,BUY,380.0,,"Seasonal, Root Lululemon, Summer Shop, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Fall Edit","edits, root-0, summer-shop, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, the-fall-edit",UPV0852645,Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,True,lowStock,380.0,BLACK/BLACK,color-black-black,10
Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,PROD9750541_LULU,SAR,SAR 380.00,BUY,380.0,,"Seasonal, Root Lululemon, Summer Shop, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Fall Edit","edits, root-0, summer-shop, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, the-fall-edit",UPV0987960,Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,True,inStock,380.0,WHITE/WHITE,color-white-white,10
Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,PROD9750541_LULU,SAR,SAR 380.00,BUY,380.0,,"Seasonal, Root Lululemon, Summer Shop, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Fall Edit","edits, root-0, summer-shop, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, the-fall-edit",UPV1054212,Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,True,inStock,380.0,SLATE/WHITE,color-slate-white,12
Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,PROD9750541_LULU,SAR,SAR 380.00,BUY,380.0,,"Seasonal, Root Lululemon, Summer Shop, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Fall Edit","edits, root-0, summer-shop, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, the-fall-edit",FUA0097334D,Swiftly Tech Long-Sleeve Shirt 2.0 *Waist Length,True,inStock,265.0,RACEWAY GREEN/RACEWAY GREEN,color-raceway-green-raceway-green,6
Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,PROD9750541_LULU,SAR,SAR 380.00,BUY,380.0,,"Seasonal, Root Lululemon, Summer Shop, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Fall Edit","edits, root-0, summer-shop, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, the-fall-edit",FUA0095844D,Swiftly Tech Long-Sleeve Shirt 2.0 *Waist Length,True,lowStock,265.0,PINK ORGANZA/PINK ORGANZA,color-pink-organza-pink-organza,6
Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,PROD9750541_LULU,SAR,SAR 380.00,BUY,380.0,,"Seasonal, Root Lululemon, Summer Shop, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Fall Edit","edits, root-0, summer-shop, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, the-fall-edit",FUA0095861D,Swiftly Tech Long-Sleeve Shirt 2.0 *Waist Length,True,lowStock,265.0,LAVENDER FROST/LAVENDER FROST,color-lavender-frost-lavender-frost,8
Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,PROD9750541_LULU,SAR,SAR 380.00,BUY,380.0,,"Seasonal, Root Lululemon, Summer Shop, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Fall Edit","edits, root-0, summer-shop, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, the-fall-edit",FUA0095850D,Swiftly Tech Long-Sleeve Shirt 2.0 *Waist Length,True,inStock,265.0,RASPBERRY COULIS/RASPBERRY COULIS,color-raspberry-coulis-raspberry-coulis,4
Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,PROD9750541_LULU,SAR,SAR 380.00,BUY,380.0,,"Seasonal, Root Lululemon, Summer Shop, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Fall Edit","edits, root-0, summer-shop, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, the-fall-edit",FUA0099467D,Swiftly Tech Long-Sleeve Shirt 2.0 *Waist Length,True,lowStock,265.0,POOL PARTY/POOL PARTY,color-pool-party-pool-party,8
Swiftly Tech Long Sleeve Shirt 2.0 *Race Length,PROD9750541_LULU,SAR,SAR 380.00,BUY,380.0,,"Seasonal, Root Lululemon, Summer Shop, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Running Clothes for Women, Travel Edit, Fall Edit","edits, root-0, summer-shop, women, womens-tops, women-activity-training, womens-activity, women-activity-running, travel-edit, the-fall-edit",FUA0104420D,Swiftly Tech Long-Sleeve Shirt 2.0 *Waist Length,True,lowStock,380.0,SERENE BLUE/SERENE BLUE,color-serene-blue-serene-blue,8
"lululemon Align™ High-Rise Wide Leg Crop 23"" *Online Only",PROD11020227_LULU,SAR,SAR 285.00,BUY,285.0,Sale,"All Yours For Less, Women's Cropped Bottoms, Align™ Collection, Seasonal, Back To Work, Yoga Clothes for Women, mss, Women's Pants, Root Lululemon, Women's Collections, Women's Leggings, Women's Collections, Womens, Sports Clothing for Women","on-sale, womens-cropped-bottoms, the-align-collection, edits, back-to-work, women-activity-yoga, mss, womens-bottoms, root-0, women-guides, womens-leggings, womens-collections, women, womens-activity",UPV0954783,"lululemon Align™ High-Rise Wide Leg Crop 23"" *Online Only",True,inStock,285.0,BLACK,Color-Black,6
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",UPV0920607,"ABC Slim-Fit Pant 32"" *Warpstreme",True,inStock,455.0,DARK OLIVE,color-dark-olive,34
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",UPV0920699,"ABC Slim-Fit Pant 32"" *Warpstreme",True,lowStock,655.0,TRENCH,Color-Trench,38
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",UPV0681231,"ABC Slim-Fit Pant 32"" *Warpstreme",True,lowStock,655.0,TRUE NAVY,color-true-navy,34
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",UPV1211728,"ABC Slim-Fit 5 Pocket Pant 32"" *Warpstreme",True,lowStock,655.0,BLACK,Color-Black,40
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",UPV1250576,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",True,lowStock,655.0,SILVER DROP,color-silver-drop,30
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",UPV1250581,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",True,lowStock,455.0,NOMAD,Color-NOMAD,30
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",UPV1250788,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",True,lowStock,455.0,ARMY GREEN,color-army-green,40
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",FUA0062995D,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",True,inStock,455.0,ARTIFACT,Color-Artifact,34
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",UPV1214381,"ABC Slim-Fit 5 Pocket Pant 32"" *Warpstreme",True,lowStock,655.0,OBSIDIAN,Color-Obsidian,40
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",FUA0083848D,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",True,lowStock,455.0,ASPHALT GREY,color-asphalt-grey,28
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",FUA0087436D,ABC Slim-Fit 5 Pocket Pant 32L *Warpstreme,True,lowStock,390.0,SHEER OAK,color-sheer-oak,28
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",FUA0087432D,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",True,inStock,455.0,GREY SAGE,color-grey-sage,34
"ABC Slim-Fit Pant 32"" *Warpstreme",PROD9390007_LULU,SAR,SAR 455.00,BUY,455.0,Sale,"All Yours For Less, The Winter Edit, Seasonal, Winter Edit, Summer Shop, Men's Pants, The Spring Edit, Men's Collections, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, The Winter Drop, College Goals, ABC Collection, Travel Edit, Men's Trousers","on-sale, winter-gifts, edits, winter-treats, summer-shop, mens-pants, the-spring-edit, men-collections, men-activity-on-the-move, root-0, men-activity, men, valentines-day, the-winter-drop, back-to-school, abc-collection, travel-edit, mens-trousers",FUA0029986D,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",True,lowStock,455.0,GREY EUCALYPTUS,color-grey-eucalyptus,30
Down for It All Vest,PROD9200640_LULU,SAR,SAR 720.00,BUY,720.0,,"Hiking Clothes for Men, Men's Jackets, Seasonal, Eid Edit, Ramadan Picks for Men, Running Clothes for Men, Men's - What's New, Men's Collections, Gifts For Runners, Gifts, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Gift Ideas, Golf Clothes for Men, Men's Online Exclusives, Men's Winter Shop","men-activity-hiking, mens-coats-and-jackets, edits, ramadan-picks, men-ramadan-picks, men-activity-running, men-collections-whatsnew, men-collections, gifts-for-runners, gifts, men-activity-on-the-move, root-0, men-activity, men, gift-ideas, men-activity-golf, men-collections-online-exclusives, men-collections-winter-shop",UPV1212205,Down for It All Vest,True,lowStock,820.0,TRUE NAVY,color-true-navy,S
Down for It All Vest,PROD9200640_LULU,SAR,SAR 720.00,BUY,720.0,,"Hiking Clothes for Men, Men's Jackets, Seasonal, Eid Edit, Ramadan Picks for Men, Running Clothes for Men, Men's - What's New, Men's Collections, Gifts For Runners, Gifts, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Gift Ideas, Golf Clothes for Men, Men's Online Exclusives, Men's Winter Shop","men-activity-hiking, mens-coats-and-jackets, edits, ramadan-picks, men-ramadan-picks, men-activity-running, men-collections-whatsnew, men-collections, gifts-for-runners, gifts, men-activity-on-the-move, root-0, men-activity, men, gift-ideas, men-activity-golf, men-collections-online-exclusives, men-collections-winter-shop",UPV1212112,Down for It All Vest,True,lowStock,820.0,BLACK,Color-Black,M
Down for It All Vest,PROD9200640_LULU,SAR,SAR 720.00,BUY,720.0,,"Hiking Clothes for Men, Men's Jackets, Seasonal, Eid Edit, Ramadan Picks for Men, Running Clothes for Men, Men's - What's New, Men's Collections, Gifts For Runners, Gifts, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Gift Ideas, Golf Clothes for Men, Men's Online Exclusives, Men's Winter Shop","men-activity-hiking, mens-coats-and-jackets, edits, ramadan-picks, men-ramadan-picks, men-activity-running, men-collections-whatsnew, men-collections, gifts-for-runners, gifts, men-activity-on-the-move, root-0, men-activity, men, gift-ideas, men-activity-golf, men-collections-online-exclusives, men-collections-winter-shop",UPV0924385,Down for It All Vest,True,inStock,720.0,TRUE NAVY,color-true-navy,M
The Fundamental Long Sleeve Shirt,PROD9960860_LULU,SAR,SAR 230.00,BUY,230.0,Sale,"All Yours For Less, flacko, Seasonal, Root Lululemon, The Fundamental Collection, Men's Tops, Mens, Valentines Day, Men's T-Shirts, Cyber Monday, Men's Collections","on-sale, flacko, edits, root-0, fundamental-collection, men-tops, men, valentines-day, mens-t-shirts, cyber-monday, men-collections",UPV0929135,The Fundamental Long Sleeve Shirt,True,inStock,230.0,WHITE,Color-White,L
The Fundamental Long Sleeve Shirt,PROD9960860_LULU,SAR,SAR 230.00,BUY,230.0,Sale,"All Yours For Less, flacko, Seasonal, Root Lululemon, The Fundamental Collection, Men's Tops, Mens, Valentines Day, Men's T-Shirts, Cyber Monday, Men's Collections","on-sale, flacko, edits, root-0, fundamental-collection, men-tops, men, valentines-day, mens-t-shirts, cyber-monday, men-collections",UPV0853505,The Fundamental Long Sleeve Shirt,True,inStock,335.0,NAUTICAL NAVY,color-nautical-navy,XL
The Fundamental Long Sleeve Shirt,PROD9960860_LULU,SAR,SAR 230.00,BUY,230.0,Sale,"All Yours For Less, flacko, Seasonal, Root Lululemon, The Fundamental Collection, Men's Tops, Mens, Valentines Day, Men's T-Shirts, Cyber Monday, Men's Collections","on-sale, flacko, edits, root-0, fundamental-collection, men-tops, men, valentines-day, mens-t-shirts, cyber-monday, men-collections",UPV0851694,The Fundamental Long Sleeve Shirt,True,inStock,335.0,BLACK,Color-Black,XL
lululemon Align™ Tank Top,PROD9600539_LULU,SAR,SAR 285.00,BUY,285.0,,"Women's Matching Sets, Align™ Collection, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, mss, Women's Tops, Root Lululemon, Women's Collections, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit, Women's Tank Tops","women-collection-matching-sets, the-align-collection, edits, women-activity-yoga, summer-shop, the-spring-edit, mss, womens-tops, root-0, women-guides, womens-collections, women, color-focus, womens-activity, travel-edit, womens-tank-tops",UPV0851565,lululemon Align™ Tank Top,True,inStock,285.0,WHITE,Color-White,6
lululemon Align™ Tank Top,PROD9600539_LULU,SAR,SAR 285.00,BUY,285.0,,"Women's Matching Sets, Align™ Collection, Seasonal, Yoga Clothes for Women, Summer Shop, The Spring Edit, mss, Women's Tops, Root Lululemon, Women's Collections, Women's Collections, Womens, Lavender Lux, Sports Clothing for Women, Travel Edit, Women's Tank Tops","women-collection-matching-sets, the-align-collection, edits, women-activity-yoga, summer-shop, the-spring-edit, mss, womens-tops, root-0, women-guides, womens-collections, women, color-focus, womens-activity, travel-edit, womens-tank-tops",UPV0853165,lululemon Align™ Tank Top,True,inStock,285.0,BLACK,Color-Black,8
